channel_subscribers,title_word_count,title_char_count,title_upper_ratio,title_has_question,title_has_exclamation,publish_dayofweek,publish_hour,is_weekend,is_prime_time,view_count_log1p,like_count_log1p,comment_count_log1p,channel_subscribers_log1p,duration_seconds_log1p,daily_avg_views_log1p,views_per_subscriber,daily_views_per_subscriber,channel_efficiency,recency_score,prime_time_distance,daily_views_vs_category,title_trend_kw,title_hype_kw,title_kw_count,category_1,category_2,category_10,category_17,category_19,category_20,category_22,category_24,category_25,category_26,category_27,category_28,category_29,is_popular
585000,5,26,0.46153846153846156,0,0,0,17,0,1,13.152826624880877,9.871842074700583,4.430816798843313,13.279368835614243,4.02535169073515,6.706742211129608,0.8811352459226566,0.001396410849322752,452359.6354748603,0.0015822784810126582,2,0.31893409318651766,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2820000,11,63,0.8412698412698413,0,0,4,20,0,1,13.126845318484193,8.780941113572387,5.823045895483019,14.852247797524162,6.787844982309579,7.503377192864193,0.178101000673404,0.000642963901348029,241264.7932430546,0.0035971223021582736,1,0.7078919548479878,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
18700,13,75,0.37333333333333335,0,1,6,13,1,0,12.531812495572343,8.30795254527102,6.532334292222349,9.83633227734872,8.235360643753348,6.99539113286149,14.81257686754719,0.05831723176199682,12630.41841004184,0.00392156862745098,6,0.4257874479355112,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
13100000,9,42,0.6666666666666666,0,0,2,21,0,1,11.892963357399898,8.480321716640333,3.8918202981106265,16.388122864507256,3.6888794541139363,6.31881112626757,0.01116282357535698,4.228342263392795e-05,5351309.5304169515,0.0037735849056603774,2,2.3131471143984386,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,1
12600,6,33,0.18181818181818182,0,0,1,15,0,0,13.590824567702482,9.912001208301334,6.9363427358340495,9.441531454869693,7.081708586105575,9.24711428796741,63.38909610348385,0.823235014330959,99598.40776699029,0.01282051282051282,4,4.0500461236086815,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
12600,5,22,0.18181818181818182,1,0,4,20,0,1,9.067162602299854,3.4011973816621555,1.3862943611198906,9.441531454869693,2.1972245773362196,7.68121436174875,0.6876438377906515,0.17191095944766288,99598.40776699029,0.2,1,0.8457455074146654,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1390000,8,46,0.10869565217391304,0,0,6,1,1,0,12.8508853080982,8.946244609330543,6.523562306149512,14.144815024531075,7.659171367666058,7.260598638034459,0.27419045022269767,0.0010230986948608124,155003.51139471284,0.0037174721189591076,18,0.5552182937248226,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1400000,5,27,0.6666666666666666,0,1,2,21,0,1,12.573271518159615,8.1886891244442,3.8918202981106265,14.151983508870947,2.833213344056216,6.998232863948253,0.2062398526858195,0.0007812115632038618,148387.21663516067,0.0037735849056603774,2,0.4270002532460453,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
210000,10,90,0.14444444444444443,0,0,1,1,0,0,9.497847429113676,5.476463551931511,0.0,12.25486757159303,2.995732273553991,3.9870715781623134,0.06347588821005615,0.0002518884452780006,3045.235493133938,0.003952569169960474,18,0.22089780489534677,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1400000,6,35,0.6,0,0,0,10,0,0,10.282266395381786,6.748759547491679,2.70805020110221,14.151983508870947,3.713572066704308,4.629083362105432,0.020863556526031054,7.244290460427449e-05,148387.21663516067,0.0034602076124567475,9,0.03959636552874745,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1400000,7,38,0.13157894736842105,0,0,5,19,1,1,12.327670617277661,7.9714309977693505,3.044522437723423,14.151983508870947,2.772588722239781,6.787531030695345,0.1613277419087558,0.0006326578114068854,148387.21663516067,0.00390625,0,0.3458026716615981,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1400000,17,97,0.26804123711340205,0,0,6,7,1,0,13.132359251774831,9.48311183169221,6.380122536899765,14.151983508870947,6.754604099487962,7.44258375872401,0.36072974233589833,0.0012186815619456026,148387.21663516067,0.003367003367003367,12,2.2352650230752995,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,1
461000,6,32,0.1875,0,0,5,8,1,0,11.79440584662995,8.482394685873542,4.584967478670572,13.04115549117383,4.0943445622221,6.1760781611210795,0.2874353851727003,0.0010414325549735516,697124.2996491228,0.0036101083032490976,11,0.6289895830667206,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1400000,8,34,0.4411764705882353,0,1,5,20,1,1,12.419044641522888,8.025516386489008,4.553876891600541,14.151983508870947,10.01695015744693,6.8254156354940285,0.17676344516896775,0.0006571131790667946,148387.21663516067,0.003703703703703704,1,0.35916966298105624,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1400000,8,52,0.11538461538461539,0,0,3,12,0,0,12.427326412325916,5.662960480135946,2.3978952727983707,14.151983508870947,4.553876891600541,6.751738132361532,0.1782334441189685,0.0006103885072567414,148387.21663516067,0.0034129692832764505,7,0.33363055470940284,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,1
57600,16,78,0.23076923076923078,0,0,4,19,0,1,13.004750327299583,8.588955557643128,5.802118375377063,10.961295207644392,9.286653054825347,7.3813535228849805,7.717209770663704,0.0278599630709881,8489.775600505689,0.0035971223021582736,0,0.6265297292697243,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
502,12,70,0.6857142857142857,0,0,2,10,0,0,10.185541315729058,6.714170529909472,2.4849066497880004,6.220590170099739,3.8501476017100584,3.8680305013395864,52.715705765407556,0.09313728933817589,3311.016129032258,0.001763668430335097,9,0.018290378925499208,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,0
597,16,100,0.22,0,0,0,6,0,0,13.292288413861732,0.0,4.983606621708336,6.393590753950631,3.4011973816621555,7.654406120656133,990.9816053511705,3.5266249300753403,8741.421621621621,0.0035460992907801418,13,0.8233634438253992,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,1
14100,6,34,0.14705882352941177,0,0,3,19,0,1,9.508517181520606,6.300785794663244,1.6094379124341003,9.55400099583723,3.4011973816621555,3.122173371953489,0.9554641514786185,0.0015385896159075983,13828.05,0.001607717041800643,0,0.008470398318069556,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,0
12600,10,50,0.18,0,0,3,15,0,0,12.93640963219323,8.89604050162011,5.8289456176102075,9.441531454869693,7.062191632286556,8.009485889034252,32.9461947464487,0.23874054164093259,99598.40776699029,0.007194244604316547,4,3.9146603287878183,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1400000,9,35,0.45714285714285713,0,0,5,15,1,0,10.75239839707897,6.802394763324311,2.995732273553991,14.151983508870947,3.1354942159291497,5.088681314756121,0.03338640472399663,0.00011512553353102286,148387.21663516067,0.003436426116838488,4,0.06292614483485903,1,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1400000,6,43,0.20930232558139536,0,0,6,21,1,1,13.433324380742379,9.789702763229508,6.461468176353717,14.151983508870947,6.1779441140506,7.816954745341548,0.4874046518538201,0.0017723805521957096,148387.21663516067,0.0036231884057971015,2,0.9687605512803198,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
25300,10,51,0.11764705882352941,0,0,2,14,0,0,11.076619633310386,7.194436851100335,2.833213344056216,10.138599199626192,3.295836866004329,9.284937510182965,2.5548792537844354,0.42581320896407254,74460.38095238095,0.14285714285714285,5,4.206180830528285,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1400000,8,43,0.11627906976744186,1,0,6,17,1,1,13.676636920929075,9.8633424122317,7.577121930876679,14.151983508870947,3.2188758248682006,7.396853300280006,0.621668841665113,0.0011641738607960919,148387.21663516067,0.001869158878504673,2,0.6363225492255491,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,1
57600,15,64,0.1875,0,0,4,18,0,1,12.905348507298294,8.667507952075105,6.740519359606223,10.961295207644392,8.799058378546453,7.257077199241876,6.986996753528585,0.02460210124481896,8489.775600505689,0.0035087719298245615,1,0.553265192531215,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,1
90800,15,67,0.14925373134328357,0,0,6,20,1,1,10.180891990576775,6.0330862217988015,3.970291913552122,11.416425577744599,6.774223886357614,5.01138830618003,0.29066860497131086,0.001642195508312491,15403.082547169812,0.0056179775280898875,1,0.1726684044164431,1,1,4,False,False,False,False,False,False,False,False,False,False,True,False,False,0
525000,12,62,0.3064516129032258,0,0,1,17,0,1,12.472214381743752,8.389814262086407,6.1675164908883415,13.171155446333852,6.643789733147672,7.000851397643507,0.49710952931518226,0.0020886955013242952,20909.7731629393,0.0041841004184100415,2,1.2697921749046543,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
34200,9,50,0.04,0,0,1,16,0,0,11.15756394382831,6.895682697747868,3.4657359027997265,10.440010162389305,3.1780538303479458,5.5519652525338365,2.049384520920441,0.007506903007034582,3976.662427745665,0.0036496350364963502,3,0.18063008312579862,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,0
49100,6,36,0.2222222222222222,0,0,2,10,0,0,12.1507554767342,7.776535028185241,4.0943445622221,10.801634680173994,3.1354942159291497,5.168048962977248,3.854015193173255,0.0035553645693480215,94866.89660265879,0.0009216589861751152,9,0.11905140585156908,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,0
7500,14,96,0.08333333333333333,0,0,1,19,0,1,12.364242380979809,8.54907938027856,4.382026634673881,8.922791623969637,4.04305126783455,5.943617120240245,31.232102386348487,0.05070146491290339,2516.915948275862,0.0016207455429497568,0,0.4982532142479938,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
2550,5,28,0.03571428571428571,0,0,1,22,0,1,12.458922561013665,8.336869637284956,4.5217885770490405,7.844240718141811,4.204692619390966,6.439493820595461,100.95531164249314,0.2450371641808086,3895.8440594059407,0.002421307506053269,3,0.756134385304956,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,1
2670000,10,51,0.17647058823529413,0,0,6,13,1,0,12.53099269758676,9.667891793282678,6.799055862058796,14.797589404908198,7.742402021815782,6.709163617411712,0.10366400611834976,0.0003066982429536975,248346.92682926828,0.0029498525073746312,6,1.0728355300487804,1,1,3,False,False,False,False,False,False,True,False,False,False,False,False,False,1
2180,12,72,0.1111111111111111,0,1,4,11,0,0,12.933060709258838,8.06117135969092,5.017279836814924,7.687538766201629,2.833213344056216,7.045052425432633,189.71435121503896,0.5255245186012161,144241.95901639343,0.0027624309392265192,8,1.5016166829759572,1,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,1
54300,11,62,0.24193548387096775,0,0,0,13,0,0,9.914279113614327,0.0,2.995732273553991,10.902297921958713,6.727431724850855,4.6061500978744405,0.37229516951805675,0.0018249763211669449,24549.736842105263,0.004878048780487805,6,0.11987307146747495,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,0
872000,12,100,0.05,0,0,1,16,0,0,11.867377941055862,6.6293632534374485,3.4657359027997265,13.67854584967945,3.367295829986474,5.471327992126753,0.16346196850691685,0.0002715315091477024,6946.99016930639,0.001658374792703151,3,0.16658185311388554,1,1,5,False,False,False,False,False,False,False,False,True,False,False,False,False,0
64800,8,40,0.15,0,0,6,21,1,1,12.58946254598648,9.627602289963859,6.522092798170152,11.079076314320059,6.894670039433482,7.080912161126528,4.528464066912548,0.018333862619079138,287418.5714285714,0.004032258064516129,2,1.5564892181143235,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,1
131000,15,81,0.14814814814814814,1,1,5,11,1,0,5.84354441703136,2.9444389791664403,0.0,11.782960235741939,6.20455776256869,4.750712491278749,0.002625934153174403,0.0008753113843914678,48680.21270718232,0.25,8,0.13278058333785964,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
378000,9,43,0.16279069767441862,0,0,4,13,0,0,12.538597817014164,7.938445551164788,4.976733742420574,12.84265212010087,3.295836866004329,6.157208001961227,0.7378181539202278,0.0012463144491895739,76812.51351351352,0.0016863406408094434,6,0.5698717790897623,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,1
58600,13,64,0.1875,0,0,0,23,0,0,10.136462615763627,6.163314804034641,3.1354942159291497,10.978507040265917,6.993932975223189,4.902134442197223,0.43081176089145234,0.0022794273063039805,10479.4,0.005263157894736842,4,0.17500127375327362,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,0
563000,9,50,0.18,1,0,6,7,1,0,12.507524478192876,8.991562278171614,5.673323267171493,13.241036683319184,6.3473892096560105,8.896739710506722,0.4802176195068925,0.012978854581267366,67645.63039399625,0.02631578947368421,12,8.461413463145917,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
534000,8,48,0.3958333333333333,0,0,6,12,1,0,9.4244028145542,5.384495062789089,2.4849066497880004,13.188152990599754,3.4657359027997265,3.9628745355855797,0.02319471311851476,9.66446379938115e-05,41869.59058402861,0.004149377593360996,7,0.0597609122537329,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
2870000,10,61,0.16393442622950818,0,0,0,12,0,0,12.663313931418935,8.82790796297859,5.209486152841421,14.869822936167798,6.625392368007956,6.908568239579345,0.1100839337686642,0.0003483668790147601,314276.1609195402,0.0031545741324921135,7,1.209415353234298,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,1
872000,6,30,0.06666666666666667,0,0,6,12,1,0,10.90936301415237,7.52294091807237,2.5649493574615367,13.67854584967945,3.5553480614894135,4.872026714778162,0.06271208404577518,0.00014860683423169473,45263.19655172414,0.002364066193853428,7,0.15005592554483468,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
389000,7,36,0.08333333333333333,0,1,3,8,0,0,12.143090246339906,8.239065331769268,2.302585092994046,12.871337193291367,3.4339872044851463,5.262769654262005,0.48275197235996825,0.0004936114236809491,61998.3908045977,0.0010214504596527069,11,0.22234803935654157,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
7000,15,97,0.07216494845360824,0,0,1,18,0,1,13.605231404314946,9.707107638491133,4.553876891600541,8.853808274977197,3.2188758248682006,7.055013279184862,115.74875017854592,0.16535535739792273,13709.079545454546,0.0014265335235378032,1,1.506403258017781,1,0,4,False,False,False,False,False,False,False,True,False,False,False,False,False,1
3130000,6,39,0.1794871794871795,0,0,2,6,0,0,13.08675899742877,8.274611946209552,6.466144724237619,14.956543882005104,5.10594547390058,8.587133761842804,0.15415650026948874,0.0017128500029943193,14869.082972129514,0.01098901098901099,13,3.7718488575431217,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
2180,12,72,0.1111111111111111,0,1,1,17,0,1,11.71291501941759,7.095064377287131,3.1780538303479458,7.687538766201629,3.367295829986474,5.522505270295537,56.00091701054562,0.1142875857358074,144241.95901639343,0.002036659877800407,2,0.32656163380297193,1,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1940000,11,56,0.19642857142857142,0,0,5,15,1,0,13.2807661471277,10.030912840791366,6.61472560020376,14.478199046503295,6.921658184151129,7.85620183993828,0.30196788558356413,0.001330255002570767,533210.2666666667,0.0043859649122807015,4,2.9883691131730195,1,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,1
3560000,9,54,0.16666666666666666,0,1,4,9,0,0,12.30822752863379,9.306195857619704,5.429345628954441,15.08527138372705,3.784189633918261,6.711019219508832,0.06222189263429982,0.00023045145420111046,169319.89855687605,0.0036900369003690036,10,0.9500073325313078,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
25400,11,66,0.19696969696969696,0,0,3,11,0,0,11.839289644014354,6.429719478039138,1.6094379124341003,10.142543822310387,3.9889840465642745,6.11790282828467,5.456123774654541,0.017830469851812226,1697.3471359558316,0.003257328990228013,8,0.5893543593296124,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,1
187000,17,85,0.15294117647058825,0,0,4,12,0,0,8.610865667278873,4.2626798770413155,1.0986122886681098,12.138869243416009,5.820082930352362,3.1110817950596723,0.029358131774696393,0.00011468020224490778,52535.62236987818,0.0038910505836575876,7,0.02483303288034325,1,0,3,False,False,False,False,False,False,False,False,False,False,True,False,False,0
100000,8,37,0.2702702702702703,0,0,3,1,0,0,10.258115402607235,6.035481432524756,5.41610040220442,11.51293546492023,4.48863636973214,4.802491673562723,0.2851171488285117,0.0012081235119852192,3786.988159311087,0.004219409282700422,18,0.13989850187705904,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
145000,13,76,0.07894736842105263,1,0,6,3,1,0,10.410214789375955,7.00033446027523,6.343880434126331,11.884495917930655,3.9318256327243257,4.936749519477055,0.22893635216308852,0.0009539014673462022,259103.98850574714,0.004149377593360996,16,0.17998545593285215,1,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,0
4560000,6,31,0.22580645161290322,1,0,3,18,0,1,13.05339479133677,9.333972932421458,5.472270673671475,15.33283340078879,4.110873864173311,6.061792612453674,0.10234142492512611,9.389121552763864e-05,284247.8385215753,0.0009165902841429881,1,0.5609192380926318,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1940,12,92,0.11956521739130435,0,0,5,6,1,0,12.209257568274937,0.0,2.302585092994046,7.57095858316901,2.302585092994046,5.261723792175884,103.36785162287481,0.09882203788037744,5154.5142857142855,0.0009551098376313276,13,0.25129843094333104,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,0
211000,10,54,0.2222222222222222,0,0,3,15,0,0,8.95828281049733,4.983606621708336,1.791759469228055,12.259618151783465,6.251903883165888,2.6248357104474818,0.036829209340240095,6.067415047815501e-05,22494.242718446603,0.001644736842105263,4,0.014824689376630788,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,0
525000,8,36,0.3055555555555556,0,0,1,14,0,0,13.569878525675934,9.813508138916603,7.833203948641057,13.171155446333852,6.790097235513905,7.347945100757005,1.489919066820825,0.0029561886246444943,20909.7731629393,0.0019801980198019802,5,1.797172053435144,1,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2870000,10,47,0.23404255319148937,0,1,5,15,1,0,13.008363426849213,9.341280911236778,6.543911845564792,14.869822936167798,6.818924065275521,7.084943361157442,0.15544524200514215,0.0004156289893185619,314276.1609195402,0.0026666666666666666,4,1.4429273022531657,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,1
3350000,5,33,0.06060606060606061,0,0,2,17,0,1,10.653393066914683,5.659482215759621,5.081404364984463,15.024471202308668,4.962844630259907,6.236487471638694,0.01263730966050458,0.00015225674289764553,16646.636963335284,0.011904761904761904,2,0.3588491686062297,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
36200,13,67,0.19402985074626866,0,0,4,13,0,0,9.89131375160442,6.391917113392602,3.295836866004329,10.49684202174171,6.513230110912307,4.358959896898063,0.5457584044639651,0.0021318687674373635,23374.551020408162,0.0038910505836575876,6,0.089367255121483,1,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,0
310000,15,75,0.12,0,0,5,13,1,0,11.769820956768923,8.08825472712243,5.44673737166631,12.644330802262578,7.388946097618437,6.126552810219337,0.41706317076396526,0.0014737214514627748,94622.27232142857,0.0035211267605633804,6,0.5290246205445766,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
563000,9,48,0.1875,0,0,6,8,1,0,9.831722986306817,6.376726947898627,3.4011973816621555,13.241036683319184,6.431331081933479,7.634928077595286,0.033062108237818404,0.003673567581979823,67645.63039399625,0.1,11,2.3949397076074797,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
108,15,77,0.16883116883116883,0,0,4,15,0,0,9.407550541263888,3.8918202981106265,1.0986122886681098,4.6913478822291435,2.4849066497880004,3.4753298363170106,111.73394495412845,0.28723379165585716,212.5981308411215,0.002564102564102564,4,0.03625429076803505,1,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1440,10,56,0.08928571428571429,0,0,1,13,0,0,10.841187463647783,6.7912214627261855,2.302585092994046,7.273092595999522,4.0943445622221,4.354315372798383,35.448299791811245,0.05330571397264849,2595.2229299363057,0.0015015015015015015,6,0.10063479852731488,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,0
704000,11,97,0.07216494845360824,0,1,4,21,0,1,10.16708182945882,6.837332814685591,3.1780538303479458,13.464535055593716,4.0943445622221,4.025955555487799,0.03697579975028444,7.81729381612779e-05,83839.70223325062,0.002109704641350211,2,0.29305941975504773,1,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,0
10900,11,84,0.03571428571428571,0,0,1,13,0,0,8.332308352219117,4.204692619390966,1.791759469228055,9.296609807128359,3.8501476017100584,3.134803846554129,0.38115769195486654,0.0020167073648405635,1494.6875,0.005263157894736842,6,0.028801801966444267,1,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,0
3130000,14,82,0.07317073170731707,0,0,1,22,0,1,12.44926977304241,8.09559870137819,5.5093883366279774,14.956543882005104,3.2188758248682006,7.2135606909170065,0.08148975032276347,0.0004334561187381036,14869.082972129514,0.005291005291005291,3,0.9545091300459974,1,0,3,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3350000,15,100,0.03,0,0,2,13,0,0,10.856919914690904,6.295266001439646,5.231108616854587,15.024471202308668,6.214608098422191,5.976639284880288,0.015489846122433993,0.00011734731910934844,16646.636963335284,0.007518796992481203,6,0.276572236468161,1,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,1
3350000,9,73,0.0547945205479452,0,0,4,15,0,0,10.16635169204527,5.303304908059076,3.784189633918261,15.024471202308668,6.90875477931522,5.358846335774604,0.00776477380156006,6.312824228910617e-05,16646.636963335284,0.008064516129032258,4,0.14878498534706724,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
8700000,10,58,0.05172413793103448,0,0,6,13,1,0,13.131192287621149,9.37475250822657,7.085064293952548,15.978833698567334,5.4638318050256105,5.960580307813623,0.057980797933241617,4.446380209604418e-05,102323.98501348787,0.0007662835249042146,6,0.4479435457639277,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1650000,9,48,0.22916666666666666,0,0,0,23,0,0,11.161508104258514,8.09437844497296,6.295266001439646,14.316286451937186,6.759255270663693,6.444585389314967,0.04264724688045644,0.0003807789900040754,80330.57068777292,0.008849557522123894,4,0.4284668591462193,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1650000,13,67,0.31343283582089554,0,1,5,22,1,1,11.101477495184204,8.11701408773731,5.5093883366279774,14.316286451937186,6.295266001439646,6.053957708692329,0.040162399901575815,0.0002574512814203578,80330.57068777292,0.006369426751592357,3,0.2896938771022254,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
111000,5,32,0.125,0,0,4,17,0,1,12.094604628106554,7.881559917056899,6.180016653652572,11.6172944892629,5.680172609017068,7.227790974917446,1.6117242187007323,0.01239787860539025,18801.35844155844,0.007633587786259542,2,1.7907591103333145,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,1
6400000,9,56,0.08928571428571429,1,0,2,17,0,1,13.82884426764167,9.55867059537935,7.1693500166706,15.671808704579888,7.843064016692054,7.122787784915246,0.15834716275825583,0.00019357843857977484,589464.2571793236,0.001221001221001221,2,1.4346118332513402,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
572000,6,46,0.043478260869565216,0,0,1,9,0,0,11.61672676568397,7.0317412587631285,3.784189633918261,13.256896018612155,2.8903717578961645,5.742194845675094,0.19394546513030572,0.0005432646082081392,14546.341040462428,0.002793296089385475,10,0.3598368080357664,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
2730000,11,57,0.10526315789473684,0,0,3,8,0,0,11.26144673747866,8.096208271650037,5.37989735354046,14.819812533461441,7.836764783264067,6.286563015499148,0.02848497125092628,0.00019644807759259503,162118.17479892762,0.00684931506849315,11,0.6978683262293661,1,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,1
2090000,14,69,0.0,0,0,1,1,0,0,12.373441296096914,9.056023011591826,6.253828811575473,14.55267510240978,7.9391588179567965,7.132489099539195,0.11312769706808752,0.0005985592437464948,177354.08333333334,0.005263157894736842,18,1.6278580607109199,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1650000,11,74,0.14864864864864866,1,0,5,0,1,0,11.234189919398908,8.20685642839965,5.8944028342648505,14.316286451937186,6.736966958001855,6.094770321651435,0.04586239644703246,0.0002682011488130553,80330.57068777292,0.005813953488372093,19,0.30179003271716137,0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,1
271000,13,95,0.07368421052631578,0,0,3,18,0,1,13.199241081734709,8.648045999835,6.3835066348840055,12.509877789891931,3.6109179126442243,7.216037926694764,1.992442832314272,0.005018747688449048,145549.84089666486,0.002512562814070352,1,1.5749386480495577,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
897,13,69,0.13043478260869565,0,0,1,22,0,1,11.278177340297884,6.674561391814426,4.605170185988092,6.8001700683022,3.258096538021482,5.3693298189295415,88.05790645879733,0.2379943417805333,721.2705479452055,0.0026954177897574125,3,0.1503603892445147,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,0
229000,12,62,0.12903225806451613,0,0,3,13,0,0,13.324147634444763,9.20079495913265,6.021023349349527,12.34148164933907,3.295836866004329,7.134627934111468,2.671564752992345,0.005474517936459723,20234.894417862837,0.002044989775051125,6,0.8820104577653565,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,1
51200,5,31,0.03225806451612903,0,0,1,4,0,0,12.382707228767513,0.0,5.493061443340548,10.843514342086866,3.4011973816621555,5.169496994626944,4.6608074061053495,0.0034145109202236993,4632.588477366256,0.0007320644216691069,15,0.22749394794237873,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,0
767000,14,90,0.12222222222222222,0,0,3,19,0,1,11.286614402384673,7.5569505720129,5.556828061699537,13.550243384129509,7.426549072397305,6.3610771762314995,0.10397118126312743,0.0007534143569791842,40307.899672399675,0.007194244604316547,0,0.406555924941813,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,1
655000,3,27,0.8148148148148148,0,1,3,10,0,0,13.472606078753792,8.802672840312818,6.035481432524756,13.39239204133378,2.1972245773362196,6.3825547834471745,1.0835174297443821,0.0009014288101034792,28701.144486692014,0.0008312551953449709,9,0.6837081890971128,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,1
40000,11,55,0.16363636363636364,0,0,4,17,0,1,10.129267625171467,7.373374309910049,5.5093883366279774,10.596659732783579,7.459338895220296,5.579133819213836,0.6266093347666308,0.006595887734385589,4238.107334525939,0.010416666666666666,2,0.3433262437166385,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,0
142,10,70,0.12857142857142856,0,1,4,11,0,0,11.048617584109275,6.261491684321042,3.2188758248682006,4.962844630259907,4.110873864173311,4.532914310011151,439.5524475524476,0.643561416621446,3495.4,0.0014619883040935672,8,0.10656716707605603,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,0
997000,8,59,0.1016949152542373,0,0,1,20,0,1,10.035261151145571,6.71295620067707,3.6888794541139363,13.8125070519525,7.982074875081202,5.894840011853347,0.022884631008394173,0.000363248111244352,30320.84129353234,0.015625,1,0.47126138692142544,1,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,1
